A,B,FT,STREETNAME,TYPE,MTYPE,DISTANCE,LANE_AM,LANE_OP,LANE_PM,EA_PCE,AM_PCE,MD_PCE,PM_PCE,EV_PCE,DAY_PCE
26662000,26663000,11,VALLEJO,ST,SF,0.09,1,1,1,2.81228,31.05597,66.24684,63.21791,82.7359,246.06889
26663000,26662000,11,VALLEJO,ST,SF,0.09,1,1,1,1.19037,15.55202,96.42472,4.89752,34.31971,152.38432
26663000,26664000,4,FILLMORE,ST,SF,0.07,1,1,1,33.31747,324.54767,1251.22314,826.20502,464.21826,2899.51147
26663000,26670000,4,FILLMORE,ST,SF,0.07,1,1,1,66.46054,1086.39331,2618.15356,1209.92517,734.47614,5715.40869
26663000,26678000,11,VALLEJO,ST,SF,0.09,1,1,1,1.69159,12.02008,42.10185,18.38206,26.81424,101.00982
26664000,26661000,11,GREEN,ST,SF,0.09,1,1,1,38.20078,195.18504,393.59149,70.87326,266.20325,964.05383
26664000,26663000,4,FILLMORE,ST,SF,0.07,1,1,1,65.79343,1067.71118,2594.09961,1165.12817,678.55444,5571.28662
26664000,26667000,4,FILLMORE,ST,SF,0.07,1,1,1,5.4765,111.97724,599.73657,526.26752,116.14791,1359.60571
26664000,26679000,11,GREEN,ST,SF,0.09,1,1,1,0.25781,71.481,218.35236,177.55092,147.09828,614.74036
26665000,26666000,11,WEBSTER,ST,SF,0.07,1,1,1,75.56985,593.61926,1422.12537,472.6973,542.44507,3106.45679
26665000,26676000,11,FILBERT,ST,SF,0.09,1,1,1,0,0.125,0.73426,1.75907,0,2.61832
26665000,26730000,11,FILBERT,ST,SF,0.09,1,1,1,0,0.83089,1.00551,0.45385,0,2.29025
26665000,26745000,11,WEBSTER,ST,SF,0.03,1,1,1,39.43073,171.951,818.73938,309.3316,581.27643,1920.72913
26666000,26659000,4,UNION,ST,SF,0.09,1,1,1,15.43448,129.68304,134.69739,102.51294,98.13453,480.46237
26666000,26661000,11,WEBSTER,ST,SF,0.07,1,1,1,75.56985,600.466,1419.83569,471.60623,542.44507,3109.92285
26666000,26665000,11,WEBSTER,ST,SF,0.07,1,1,1,39.43073,170.84772,815.97546,308.49768,581.27643,1916.02808
26666000,26667000,4,UNION,ST,SF,0.09,1,1,1,30.9282,108.36647,117.5482,105.14457,90.61028,452.59772
26667000,26664000,4,FILLMORE,ST,SF,0.07,1,1,1,23.56544,883.04913,1911.02429,711.5307,269.43317,3798.60278
26667000,26666000,4,UNION,ST,SF,0.09,1,1,1,14.19101,132.18239,113.39155,94.26331,88.01325,442.0415
26667000,26676000,4,FILLMORE,ST,SF,0.07,1,1,1,58.44628,221.34813,910.91113,654.25732,352.32275,2197.28564
26667000,26682000,4,UNION,ST,SF,0.09,1,1,1,61.5482,150.90698,205.01286,156.93492,162.11069,736.51367
26668000,26636000,11,STEINER,ST,SF,0.06,1,1,1,52.92299,676.70984,1671.5188,741.48975,504.17102,3646.8125
26668000,26649000,11,WASHINGTON,ST,SF,0.09,1,1,1,19.61388,20.38056,40.78761,18.30745,2.62569,101.71518
26668000,26669000,11,STEINER,ST,SF,0.06,1,1,1,47.08019,283.31799,1232.34375,619.73376,510.02072,2692.49634
26669000,26653000,11,JACKSON,ST,SF,0.09,1,1,1,35.04335,202.60771,317.97214,119.5856,157.67546,832.88428
26669000,26668000,11,STEINER,ST,SF,0.06,1,1,1,71.01939,686.04785,1690.39722,743.62891,502.41525,3693.50854
26669000,26672000,11,STEINER,ST,SF,0.06,1,1,1,47.14844,283.20959,1218.25549,510.62155,500.5488,2559.78394
26669000,26673000,11,JACKSON,ST,SF,0.09,1,1,1,22.86002,83.07001,228.86511,227.87175,179.45192,742.11884
26670000,26655000,12,BROADWAY,,SF,0.09,2,2,2,21.13544,125.05202,358.86609,193.01418,108.3232,806.39093
26670000,26657000,4,FILLMORE,ST,SF,0.06,1,1,1,97.14332,1091.32324,2598.06641,1172.40125,802.5744,5761.50879
26670000,26663000,4,FILLMORE,ST,SF,0.07,1,1,1,33.27193,326.56757,1325.30823,826.05762,481.58331,2992.78857
26670000,26671000,4,BROADWAY,,SF,0.09,1,1,1,50.28166,104.43732,348.39902,245.2552,247.50459,995.87781
26671000,26670000,4,BROADWAY,,SF,0.09,1,1,1,50.66654,132.76224,343.71805,154.37,169.95081,851.46765
26671000,26672000,11,STEINER,ST,SF,0.06,1,1,1,36.66706,506.60403,1284.46155,540.30499,352.6358,2720.67334
26671000,26674000,4,BROADWAY,,SF,0.09,1,1,1,8.44566,38.47419,179.03148,125.99104,125.1638,477.10617
26671000,26678000,11,STEINER,ST,SF,0.07,1,1,1,72.56326,254.70728,1204.39209,520.41266,442.48065,2494.55591
26672000,26657000,11,PACIFIC,AVE,SF,0.09,1,1,1,9.72994,72.92223,183.47083,79.6519,67.79657,413.57147
26672000,26669000,11,STEINER,ST,SF,0.06,1,1,1,52.65166,520.69769,1353.95776,577.39606,488.58447,2993.2876
26672000,26671000,11,STEINER,ST,SF,0.06,1,1,1,33.77517,205.66054,1104.17871,466.78314,360.56998,2170.96753
26672000,26675000,11,PACIFIC,AVE,SF,0.09,1,1,1,9.29251,56.10556,120.4203,77.92792,43.05996,306.80624
26673000,26669000,11,JACKSON,ST,SF,0.09,1,1,1,35.20156,351.21472,608.32233,267.44376,161.00407,1423.1864
26673000,26675000,11,PIERCE,ST,SF,0.06,1,1,1,5.95408,53.75879,239.10649,229.4772,67.05512,595.35168
26673000,26853000,11,JACKSON,ST,SF,0.09,1,1,1,29.30797,150.10579,541.30829,349.57977,281.03635,1351.33813
26674000,26671000,4,BROADWAY,,SF,0.09,1,1,1,10.24309,54.41358,120.74535,48.46191,55.06332,288.92725
26674000,26675000,11,PIERCE,ST,SF,0.06,1,1,1,10.19632,413.42221,1094.40027,543.49231,204.23708,2265.74829
26674000,26677000,11,PIERCE,ST,SF,0.07,1,1,1,6.07767,60.96969,356.18741,376.36465,87.48325,887.08264
26674000,26856000,4,BROADWAY,,SF,0.09,1,1,1,7.04078,23.08688,96.73366,71.27505,62.28463,260.42099
26675000,26672000,11,PACIFIC,AVE,SF,0.09,1,1,1,10.60945,72.4762,191.60243,82.357,70.96257,428.00766
26675000,26673000,11,PIERCE,ST,SF,0.06,1,1,1,6.75694,329.09137,768.4978,401.25806,120.38069,1625.98486
26675000,26674000,11,PIERCE,ST,SF,0.06,1,1,1,6.60117,62.58719,377.68109,396.53442,101.69921,945.10309
26675000,26857000,11,PACIFIC,AVE,SF,0.09,1,1,1,12.23556,140.4201,445.88953,220.27075,127.82719,946.64313
26676000,26665000,11,FILBERT,ST,SF,0.09,1,1,1,0,1.93418,1.88429,1.3183,0,5.13677
26676000,26667000,4,FILLMORE,ST,SF,0.07,1,1,1,74.97102,980.27283,2308.91968,853.13544,475.47839,4692.77734
26676000,26683000,11,FILBERT,ST,SF,0.09,1,1,1,0,0.125,4.70132,10.43381,0,15.26013
26676000,26746000,4,FILLMORE,ST,SF,0.03,1,1,1,58.44628,221.1274,910.49591,653.96704,352.32275,2196.35938
26677000,26674000,11,PIERCE,ST,SF,0.07,1,1,1,7.98612,386.51422,968.22314,454.37677,123.47249,1940.57275
26677000,26678000,11,VALLEJO,ST,SF,0.09,1,1,1,0.55255,12.88584,22.07655,5.00605,16.95466,57.47566
26677000,26680000,11,PIERCE,ST,SF,0.07,1,1,1,8.1996,60.76793,385.51437,394.79453,99.9306,949.20703
26677000,26869000,11,VALLEJO,ST,SF,0.09,1,1,1,0.03,0.35729,0.6982,0.10078,0.165,1.35127
26678000,26663000,11,VALLEJO,ST,SF,0.09,1,1,1,0.78231,13.1783,22.24867,5.00605,16.95466,58.16999
26678000,26671000,11,STEINER,ST,SF,0.07,1,1,1,68.5909,546.87097,1427.57446,592.58759,435.10507,3070.729
26678000,26677000,11,VALLEJO,ST,SF,0.09,1,1,1,0.845,10.08135,30.24035,17.1336,26.81424,85.11454
26678000,26679000,11,STEINER,ST,SF,0.07,1,1,1,72.3335,254.70728,1204.21997,520.41266,442.48065,2494.15405
26679000,26664000,11,GREEN,ST,SF,0.09,1,1,1,19.13936,106.77409,182.34109,70.76436,132.47156,511.49045
26679000,26678000,11,STEINER,ST,SF,0.07,1,1,1,67.74432,545.22473,1415.71289,591.33911,435.10507,3055.12622
26679000,26680000,11,GREEN,ST,SF,0.09,1,1,1,1.10012,10.63761,38.99324,31.99693,17.47753,100.20544
26679000,26682000,11,STEINER,ST,SF,0.06,1,1,1,71.00179,321.88928,1393.99707,681.41083,581.37274,3049.67163
26680000,26677000,11,PIERCE,ST,SF,0.07,1,1,1,11.33208,396.33926,1010.23969,461.86865,130.37973,2010.15942
26680000,26679000,11,GREEN,ST,SF,0.09,1,1,1,0.14798,16.68409,30.49242,9.7463,8.12908,65.19988
26680000,26681000,11,PIERCE,ST,SF,0.06,1,1,1,1.85728,10.2692,246.24539,326.81775,24.59266,609.78229
26680000,26870000,11,GREEN,ST,SF,0.09,1,1,1,0.61744,1.50843,0.85621,2.54502,0.66272,6.18982
26681000,26680000,11,PIERCE,ST,SF,0.06,1,1,1,3.57095,353.50317,849.09161,362.88663,29.49505,1598.54736
26681000,26682000,4,UNION,ST,SF,0.09,1,1,1,20.56383,496.63361,878.68805,272.07965,132.81519,1800.78027
26681000,26684000,11,PIERCE,ST,SF,0.07,1,1,1,15.66314,294.48666,995.59796,475.4957,233.88365,2015.12708
26681000,26873000,4,UNION,ST,SF,0.09,1,1,1,21.38699,247.43071,257.0365,280.11258,236.62309,1042.58984
26682000,26667000,4,UNION,ST,SF,0.09,1,1,1,50.68601,216.24031,217.8268,143.33647,159.40361,787.49323
26682000,26679000,11,STEINER,ST,SF,0.06,1,1,1,86.4688,629.76465,1552.24438,652.41034,565.40753,3486.29565
26682000,26681000,4,UNION,ST,SF,0.09,1,1,1,22.35383,117.46037,485.27182,300.70749,198.70795,1124.50146
26682000,26683000,11,STEINER,ST,SF,0.07,1,1,1,12.05326,105.99586,519.18799,185.28516,110.67497,933.19727
26683000,26676000,11,FILBERT,ST,SF,0.09,1,1,1,0,1.6694,1.38375,0.94451,0,3.99766
26683000,26682000,11,STEINER,ST,SF,0.07,1,1,1,11.41079,71.77876,289.022,222.24278,175.85841,770.31274
26683000,26684000,11,FILBERT,ST,SF,0.09,1,1,1,8.99388,249.26743,244.13222,470.69672,95.0354,1068.12561
26683000,26766000,11,STEINER,ST,SF,0.03,1,1,1,24.70902,478.38977,1422.37317,324.30084,257.8634,2507.63623
26684000,26681000,11,PIERCE,ST,SF,0.07,1,1,1,6.20982,547.77509,1388.86377,557.42743,136.15453,2636.43066
26684000,26683000,11,FILBERT,ST,SF,0.09,1,1,1,12.65576,374.04117,904.46503,139.87148,147.18843,1578.2218
26684000,26874000,11,FILBERT,ST,SF,0.09,1,1,1,6.43637,143.45915,52.96782,443.92703,4.83392,651.62427
26684000,26963000,11,PIERCE,ST,SF,0.07,1,1,1,6.35491,111.27928,460.50784,248.02754,108.25748,934.42706
26685000,25564000,11,FILBERT,ST,SF,0.09,1,1,1,42.91119,504.61115,1385.67578,438.14743,381.10147,2752.44702
26685000,26686000,7,VAN NESS,AVE,SF,0.07,3,3,3,1400.0365,3633.31519,8298.95898,3771.44165,4485.51953,21589.27148
26685000,26692000,7,VAN NESS,AVE,SF,0.07,3,3,3,12,236.4583,2621.56812,2540.44824,527.2265,5937.70117
26685000,26698000,11,FILBERT,ST,SF,0.09,1,1,1,0.18,11.84853,6.0688,6.91858,6.41278,31.42869
26686000,25563000,4,UNION,ST,SF,0.09,1,1,1,23.05352,136.20866,246.41283,122.42265,166.99203,695.08972
26686000,26551000,7,VAN NESS,AVE,SF,0.07,3,3,3,1398.36328,3617.53052,8251.99121,3749.43726,4497.32324,21514.64453
26686000,26685000,7,VAN NESS,AVE,SF,0.07,3,3,3,20.86726,327.03354,2895.36084,2709.20361,636.25806,6588.72314
26686000,26687000,4,UNION,ST,SF,0.09,1,1,1,33.15506,139.30621,211.29205,190.92517,207.17563,781.85413
26687000,26686000,4,UNION,ST,SF,0.09,1,1,1,16.34709,127.57323,140.60466,104.30599,106.06971,494.90067
26687000,26698000,7,FRANKLIN,ST,SF,0.07,3,3,3,968.83124,4061.22583,10118.03027,5312.3501,8444.65234,28905.08984
26687000,26709000,4,UNION,ST,SF,0.09,1,1,1,35.04751,126.99108,178.90517,131.70883,123.71227,596.36487
26688000,25557000,11,GREENWICH,ST,SF,0.09,1,1,1,0.02442,124.89137,348.83536,22.49214,1.25393,497.49722
26688000,25564000,4,POLK,ST,SF,0.06,1,1,1,27.21133,177.03006,589.24231,287.64963,154.2751,1235.40845
26688000,26691000,4,POLK,ST,SF,0.07,1,1,1,41.25517,235.51329,609.67371,333.95724,328.91046,1549.30981
26688000,30062000,11,GREENWICH,ST,SF,0.01,1,1,1,5.32761,56.04248,187.88374,146.95204,73.47501,469.68088
26690000,25579000,11,CHESTNUT,ST,SF,0.03,1,1,1,0,0,0,0,0,0
26690000,26691000,4,POLK,ST,SF,0.07,1,1,1,28.91015,106.89182,400.15845,209.42163,169.37666,914.75873
26690000,26695000,11,CHESTNUT,ST,SF,0.09,1,1,1,0,0,0,21.34731,0,21.34731
26690000,26702000,4,POLK,ST,SF,0.06,1,1,1,35.00647,210.64403,524.76617,251.93573,248.01057,1270.36304
26691000,25566000,11,LOMBARD,ST,SF,0.09,1,1,1,111.83263,769.40204,1495.80664,664.47687,816.94836,3858.46655
26691000,26688000,4,POLK,ST,SF,0.07,1,1,1,27.13354,127.16674,432.83804,232.68753,153.48531,973.31116
26691000,26690000,4,POLK,ST,SF,0.07,1,1,1,35.00647,210.64403,524.76617,251.93573,248.01057,1270.36304
26691000,26696000,11,LOMBARD,ST,SF,0.09,1,1,1,46.69328,137.57893,996.22461,199.60817,534.82129,1914.92627
26692000,26685000,7,VAN NESS,AVE,SF,0.07,3,3,3,1405.94885,3882.92188,8780.33203,3749.85449,4481.77979,22300.83789
26692000,26693000,11,GREENWICH,ST,SF,0.09,1,1,1,9.64707,72.57506,211.63913,177.36603,109.59927,580.82654
26692000,26696000,7,VAN NESS,AVE,SF,0.07,4,4,4,12,232.78839,2611.27441,2516.79834,529.20917,5902.07031
26692000,30062000,11,GREENWICH,ST,SF,0.08,1,1,1,0.83726,185.84332,486.12454,65.3224,9.43081,747.55835
26693000,26692000,11,GREENWICH,ST,SF,0.09,1,1,1,25.72679,275.52679,662.60083,157.42911,180.92711,1302.21069
26693000,26711000,7,FRANKLIN,ST,SF,0.04,3,3,3,918.52167,3873.69873,9520.48633,4900.02783,8064.85352,27277.58789
26693000,30767000,11,GREENWICH,ST,SF,0.04,1,1,1,42.86118,208.1655,510.44403,553.99689,311.24799,1626.71558
26695000,26690000,11,CHESTNUT,ST,SF,0.09,1,1,1,0.21,1.5266,2.15762,0.99379,2.35393,7.24194
26695000,26696000,7,VAN NESS,AVE,SF,0.07,3,3,3,139.536,666.06598,1910.18188,1168.52222,992.12854,4876.43457
26695000,26700000,4,CHESTNUT,ST,SF,0.09,1,1,1,36,51.42,65.64001,82.94983,85,321.00986
26695000,26706000,7,VAN NESS,AVE,SF,0.07,3,3,3,125.70742,665.22229,1464.55469,787.77637,792.84863,3836.10938
26696000,26691000,11,LOMBARD,ST,SF,0.09,1,1,1,111.94682,798.10846,1647.53491,719.12787,831.7605,4108.47852
26696000,26692000,7,VAN NESS,AVE,SF,0.07,3,3,3,1385.37878,3799.4873,8583.53223,3677.04883,4348.39014,21793.83789
26696000,26695000,7,VAN NESS,AVE,SF,0.07,3,3,3,89.70742,618.45959,1400.90503,805.77637,724.84863,3639.69702
26696000,26699000,7,LOMBARD,ST,SF,0.09,3,3,3,38.96651,255.30431,3297.60205,2605.13452,736.53943,6933.54688
26698000,26685000,11,FILBERT,ST,SF,0.09,1,1,1,16.64686,106.03784,190.79514,79.79667,108.7963,502.07281
26698000,26693000,7,FRANKLIN,ST,SF,0.06,3,3,3,945.56787,3968.91211,9797.13574,5263.44482,8224.96094,28200.02148
26698000,26710000,11,FILBERT,ST,SF,0.09,1,1,1,23.44332,104.16222,326.96313,54.85106,226.10399,735.52374
26699000,26696000,7,LOMBARD,ST,SF,0.09,3,3,3,1427.77014,4434.92627,9411.87305,3922.15894,4585.37988,23782.10742
26699000,26700000,12,FRANKLIN,ST,SF,0.07,1,1,1,208.92938,825.29022,2411.15332,1445.00952,1108.2467,5998.62891
26699000,26715000,7,LOMBARD,ST,SF,0.09,3,3,3,742.9986,3164.58545,10656.44629,5773.51074,7648.4585,27986
26700000,26695000,4,CHESTNUT,ST,SF,0.09,1,1,1,60.04897,274.5755,414.30618,198.76372,229.89459,1177.58899
26700000,26699000,12,FRANKLIN,ST,SF,0.07,1,1,1,59.31651,85.94363,929.72174,81.1381,488.86884,1644.98877
26700000,26716000,4,CHESTNUT,ST,SF,0.09,1,1,1,85.27925,240.4444,841.98993,1240.19263,501.84174,2909.74805
26700000,26724000,12,FRANKLIN,ST,SF,0.06,1,1,1,218.28436,945.00903,2640.73413,1154.01001,1174.15723,6132.19482
26701000,26702000,4,POLK,ST,SF,0.07,1,1,1,32.91017,149.31946,426.74817,234.7402,213.28249,1057.00049
26701000,26704000,11,POLK,ST,SF,0.07,1,1,1,23.83083,218.34013,348.93958,291.49957,153.60567,1036.21582
26701000,26705000,7,BAY,ST,SF,0.09,2,2,3,173.31131,1339.4939,5941.54004,4591.9458,3629.64648,15675.9375
26701000,30059000,7,BAY,ST,SF,0.05,2,2,2,539.20111,3044.26147,5623.49658,2128.31812,2680.70435,14015.98145
26702000,25581000,11,FRANCISCO,ST,SF,0.06,1,1,1,14.00663,81.65668,144.44186,38.44747,78.65489,357.20755
26702000,26690000,4,POLK,ST,SF,0.06,1,1,1,28.70016,105.36522,398.00082,229.77516,167.02274,928.86407
26702000,26701000,4,POLK,ST,SF,0.07,1,1,1,31.92752,153.19501,515.04926,229.00104,225.41481,1154.58765
26702000,26706000,11,FRANCISCO,ST,SF,0.09,1,1,1,18.49233,89.09758,347.32779,220.85532,191.28596,867.05896
26703000,25586000,4,BEACH,ST,SF,0.09,1,1,1,12.8,239.38,15.6,0,0,267.78
26703000,26704000,11,POLK,ST,SF,0.07,1,1,1,18,24,52,24,51,169
26703000,50289000,11,BEACH,ST,SF,0.06,1,1,1,0,0,0,0,0,0
26704000,25589000,7,NORTH POINT,ST,SF,0.09,1,1,1,162.22954,802.57477,2772.46509,902.19281,803.52277,5442.98486
26704000,26701000,11,POLK,ST,SF,0.07,1,1,1,23.1525,41.17818,116.86476,55.31108,83.0575,319.56403
26704000,26703000,11,POLK,ST,SF,0.07,1,1,1,12.8,239.38,15.6,0,0,267.78
26704000,26708000,7,NORTH POINT,ST,SF,0.09,1,1,1,241.0392,755.13513,3093.07666,1673.6543,1806.39148,7569.29688
26705000,26701000,7,BAY,ST,SF,0.09,2,2,2,531.10443,3110.75415,5455.96338,2187.57983,2608.89526,13894.29688
26705000,26706000,7,VAN NESS,AVE,SF,0.07,3,3,3,142.86578,451.2027,2024.13806,1369.45764,836.23083,4823.89502
26705000,26708000,7,VAN NESS,AVE,SF,0.07,2,2,2,197.47069,960.46405,2749.38794,706.3902,778.07776,5391.79053
26705000,26723000,4,BAY,ST,SF,0.09,2,2,3,307.48474,1688.42627,6967.15869,4885.8374,4684.80713,18533.71484
26706000,26695000,7,VAN NESS,AVE,SF,0.07,3,3,3,151.89203,495.58157,1635.3551,1015.41553,919.55542,4217.7998
26706000,26702000,11,FRANCISCO,ST,SF,0.09,1,1,1,24.13393,179.21428,292.6926,98.16222,121.92973,716.13275
26706000,26705000,7,VAN NESS,AVE,SF,0.07,3,3,3,115.87073,1090.91541,1487.07251,877.58112,728.30249,4299.74219
26706000,26724000,11,FRANCISCO,ST,SF,0.09,1,1,1,9.46608,44.71869,736.09045,573.68146,107.96142,1471.91809
26708000,26704000,7,NORTH POINT,ST,SF,0.09,1,1,1,185.47069,915.46405,2792.70776,721.3902,693.07776,5308.11035
26708000,26705000,7,VAN NESS,AVE,SF,0.07,3,3,3,277.03922,800.13513,3049.73657,1658.6543,1891.39148,7676.95654
26708000,53026000,11,VAN NESS,AVE,SF,0.06666,1,1,1,0,0,0,0,0,0
26709000,26573000,11,GOUGH,ST,SF,0.07,1,1,1,335.84116,814.62073,1316.72119,630.93866,1443.30566,4541.42725
26709000,26687000,4,UNION,ST,SF,0.09,1,1,1,27.16548,188.28491,337.3555,170.28041,189.55115,912.63745
26709000,26710000,11,GOUGH,ST,SF,0.07,1,1,1,2.79498,17.36818,124.22102,217.25291,53.39145,415.02853
26709000,26717000,4,UNION,ST,SF,0.09,1,1,1,33.5168,120.1654,155.44954,121.71957,109.95358,540.80487
26710000,26698000,11,FILBERT,ST,SF,0.09,1,1,1,16.64686,106.03784,190.79514,78.82378,108.7963,501.09991
26710000,26709000,11,GOUGH,ST,SF,0.07,1,1,1,338.57028,850.34418,1467.42456,686.58313,1511.2655,4854.1875
26710000,26713000,11,GOUGH,ST,SF,0.06,1,1,1,2.61498,16.4491,118.30504,71.5038,44.21787,253.09079
26710000,26718000,11,FILBERT,ST,SF,0.09,1,1,1,0,0.125,6.75975,3.34657,0,10.23132
26711000,26699000,7,FRANKLIN,ST,SF,0.02,3,3,3,918.52167,3873.69873,9520.48633,4900.02783,8064.85352,27277.58789
26711000,50378000,11,BLACKSTONE,CT,SF,0.03,1,1,1,0,0,0,0,0,0
26713000,26710000,11,GOUGH,ST,SF,0.06,1,1,1,334.00534,812.07788,1355.8562,642.60944,1422.25476,4566.80371
26713000,26715000,11,GOUGH,ST,SF,0.06,1,1,1,3.00481,14.70604,58.41946,57.02855,52.10944,185.2683
26713000,26719000,11,GREENWICH,ST,SF,0.09,1,1,1,55.01886,283.70737,646.78174,635.91309,368.22144,1989.64246
26713000,30767000,11,GREENWICH,ST,SF,0.05,1,1,1,31.89468,315.90375,684.75574,170.64301,222.46822,1425.66541
26715000,26699000,7,LOMBARD,ST,SF,0.09,3,3,3,1372.21362,4174.41309,8860.40039,3654.83984,4172.5459,22234.41211
26715000,26713000,11,GOUGH,ST,SF,0.06,1,1,1,329.33957,796.91748,1460.42847,630.70081,1327.58472,4544.97119
26715000,26716000,11,GOUGH,ST,SF,0.07,1,1,1,0.55483,0.56431,6.42877,39.11711,11.97481,58.63984
26715000,26721000,7,LOMBARD,ST,SF,0.09,3,3,3,760.7019,3224.68726,10961.51953,5855.16992,7866.90674,28668.98438
26716000,26700000,4,CHESTNUT,ST,SF,0.09,1,1,1,40.39459,234.28111,217.84422,66.78753,104.52388,663.83136
26716000,26715000,11,GOUGH,ST,SF,0.07,1,1,1,27.63296,88.72664,230.90521,82.97117,254.95323,685.18921
26716000,26720000,4,CHESTNUT,ST,SF,0.09,1,1,1,73.20352,224.46074,855.04395,1249.70984,392.0983,2794.51636
26716000,26726000,11,GOUGH,ST,SF,0.06,1,1,1,0,0,0,27.89811,0,27.89811
26717000,26576000,11,OCTAVIA,ST,SF,0.07,1,1,1,555.13885,455.51138,936.94403,289.37521,558.46063,2795.43018
26717000,26583000,4,UNION,ST,SF,0.09,1,1,1,35.10793,123.96881,169.01852,130.48482,119.05813,577.63818
26717000,26709000,4,UNION,ST,SF,0.09,1,1,1,23.04042,146.87077,166.80455,109.09137,112.29696,558.10406
26717000,26718000,11,OCTAVIA,ST,SF,0.07,1,1,1,19.47864,91.30915,306.06116,143.20224,216.92635,776.97754
26718000,26584000,11,FILBERT,ST,SF,0.09,1,1,1,0.27715,3.06006,23.56902,11.36754,9.69008,47.96385
26718000,26710000,11,FILBERT,ST,SF,0.09,1,1,1,0,8.4478,0.425,0.55624,0,9.42904
26718000,26717000,11,OCTAVIA,ST,SF,0.07,1,1,1,580.4256,550.18433,1233.84021,371.60153,676.78906,3412.84082
26718000,26719000,11,OCTAVIA,ST,SF,0.06,1,1,1,17.84877,75.66759,244.6041,110.35887,177.1902,625.66956
26719000,26713000,11,GREENWICH,ST,SF,0.09,1,1,1,32.71541,336.69183,483.40451,140.95686,239.32697,1233.09558
26719000,26718000,11,OCTAVIA,ST,SF,0.06,1,1,1,568.38501,522.52631,1174.6582,334.06662,641.65735,3241.29346
26719000,26721000,11,OCTAVIA,ST,SF,0.06,1,1,1,20.20299,101.83865,309.19501,132.50069,229.81377,793.55109
26719000,26731000,11,GREENWICH,ST,SF,0.09,1,1,1,62.49579,301.76645,704.20685,687.86682,449.50476,2205.84058
26720000,26716000,4,CHESTNUT,ST,SF,0.09,1,1,1,42.97548,272.42081,375.53708,107.52969,144.89856,943.36163
26720000,26721000,11,OCTAVIA,ST,SF,0.07,1,1,1,46.97537,394.19711,939.7583,471.37714,258.56369,2110.87158
26720000,26728000,11,OCTAVIA,ST,SF,0.06,1,1,1,0,147.92271,57.48405,20.43953,307.93185,533.77814
26720000,26740000,4,CHESTNUT,ST,SF,0.09,1,1,1,50.41885,184.45183,694.98199,1100.60486,241.66637,2272.12378
26721000,26715000,7,LOMBARD,ST,SF,0.09,3,3,3,1691.88806,4972.15039,10457.85156,4326.37891,5438.59766,26886.86719
26721000,26719000,11,OCTAVIA,ST,SF,0.06,1,1,1,579.07367,510.86423,1292.07227,373.70819,735.98895,3491.70728
26721000,26720000,11,OCTAVIA,ST,SF,0.07,1,1,1,23.38918,227.12416,291.99438,106.70699,478.77744,1127.99219
26721000,26722000,7,LOMBARD,ST,SF,0.09,3,3,3,755.42499,3091.00708,10957.75195,5857.72852,7600.48486,28262.39648
26722000,26721000,7,LOMBARD,ST,SF,0.09,3,3,3,2221.89575,5080.42285,10789.19824,4205.4751,5898.56445,28195.55664
26722000,26731000,11,LAGUNA,ST,SF,0.06,1,1,1,63.16533,389.97784,817.87787,289.50204,728.19489,2288.71802
26722000,26737000,7,LOMBARD,ST,SF,0.09,3,3,3,762.74628,3196.46509,11237.13477,5845.30273,7888.30225,28929.95117
26722000,26739000,4,LAGUNA,ST,SF,0.04,1,1,1,93.60861,239.01753,399.71533,246.71721,303.48495,1282.5437
26723000,26705000,4,BAY,ST,SF,0.09,2,2,2,612.70441,3071.9519,6718.29883,2017.60474,2658.67065,15079.23047
26723000,26724000,12,FRANKLIN,ST,SF,0.07,1,1,1,118.74725,322.62918,1330.1073,579.83868,971.06,3322.38232
26723000,26725000,4,BAY,ST,SF,0.09,2,2,3,184.43703,1352.41028,5809.47119,4523.83154,3802.75928,15672.90918
26723000,50277000,11,FRANKLIN,ST,SF,0.02,1,1,1,73.79646,314.65433,737.03326,228.797,364.35397,1718.63501
26724000,26700000,12,FRANKLIN,ST,SF,0.06,1,1,1,136.94185,428.92856,2132.52368,1083.81482,1096.83667,4879.04541
26724000,26706000,11,FRANCISCO,ST,SF,0.09,1,1,1,14.29724,604.90747,315.19016,186.7511,57.38363,1178.52954
26724000,26723000,12,FRANKLIN,ST,SF,0.07,1,1,1,189.53644,347.12341,1744.76184,578.29877,885.18402,3744.90454
26724000,26726000,11,FRANCISCO,ST,SF,0.09,1,1,1,1.66969,19.61279,460.57886,397.64725,120.74704,1000.25562
26725000,26723000,4,BAY,ST,SF,0.09,2,2,2,436.83698,2872.23975,5202.32227,1538.38501,1785.01282,11834.79688
26725000,26726000,11,GOUGH,ST,SF,0.07,1,1,1,0,0,0,2.84709,0,2.84709
26725000,26727000,4,BAY,ST,SF,0.09,2,2,3,184.43703,1352.41028,5809.47119,4549.78467,3802.75928,15698.8623
26726000,26716000,11,GOUGH,ST,SF,0.06,1,1,1,0,11.7529,11.26997,2.84709,0,25.86996
26726000,26724000,11,FRANCISCO,ST,SF,0.09,1,1,1,1.14513,29.8565,45.48973,30.53926,8.2705,115.30112
26726000,26725000,11,GOUGH,ST,SF,0.07,1,1,1,0,0,0,28.79994,0,28.79994
